from,to,title,group,value
183,1574,Epoch Times,weimar,1
43,1575,Wochenblick,Widerstand,2
55,1575,Wochenblick,Medizin,2
37,1575,Wochenblick,Politik,2
140,1575,Wochenblick,angst,1
27,1576,2020 News,Zahlen,2
32,1576,2020 News,massnahmen,1
28,1576,2020 News,rki,1
37,1577,Wochenblick,Politik,2
31,1577,Wochenblick,maske,1
15,1578,Nordkurier,Recht,2
60,1578,Nordkurier,Schule,2
109,1578,Nordkurier,willkür,1
183,1578,Nordkurier,weimar,1
162,1578,Nordkurier,polizei,1
15,1579,Achgut.com,Recht,2
43,1579,Achgut.com,Widerstand,2
65,1579,Achgut.com,grundrechte,1
37,1580,In$ide Paradeplatz,Politik,2
8,1580,In$ide Paradeplatz,lockdown,1
38,1580,In$ide Paradeplatz,bundesrat,1
2,1581,Wochenblick,Impfung,2
3,1581,Wochenblick,mit oder an impfung gestorben,1
55,1582,reitschuster,Medizin,2
2,1582,reitschuster,Impfung,2
70,1582,reitschuster,virus-mutation,1
62,1582,reitschuster,impf-stopp,1
10,1583,Global Research,Wissenschaft,2
43,1583,Global Research,Widerstand,2
551,1583,Global Research,global research,1
140,1583,Global Research,angst,1
2,1584,RND,Impfung,2
4,1584,RND,impf-nebenwirkungen,1
41,1584,RND,biontech,1
257,1584,RND,herzmuskelentzündung,1
10,1585,Wochenblick,Wissenschaft,2
27,1585,Wochenblick,Zahlen,2
32,1585,Wochenblick,massnahmen,1
37,1586,Peds Ansichten,Politik,2
2,1586,Peds Ansichten,Impfung,2
50,1586,Peds Ansichten,P(l)andemie,2
22,1586,Peds Ansichten,manipulation,1
109,1587,kenFM,willkür,1
22,1587,kenFM,manipulation,1
15,1588,reitschuster,Recht,2
56,1588,reitschuster,kind,1
31,1588,reitschuster,maske,1
109,1588,reitschuster,willkür,1
21,1589,SRF,Mensch,2
2,1589,SRF,Impfung,2
1590,1589,SRF,quarantäne,1
43,1591,reitschuster,Widerstand,2
165,1591,reitschuster,kultur,1
166,1591,reitschuster,allesdichtmachen,1
2,1592,RT DE,Impfung,2
3,1592,RT DE,mit oder an impfung gestorben,1
41,1592,RT DE,biontech,1
18,1592,RT DE,astrazeneca,1
2,1593,tp - Science & Technology,Impfung,2
56,1593,tp - Science & Technology,kind,1
4,1593,tp - Science & Technology,impf-nebenwirkungen,1
3,1593,tp - Science & Technology,mit oder an impfung gestorben,1
125,1593,tp - Science & Technology,ema,1
55,1594,Wochenblick,Medizin,2
101,1594,Wochenblick,Behörde,2
15,1594,Wochenblick,Recht,2
109,1594,Wochenblick,willkür,1
22,1595,Achgut.com,manipulation,1
24,1596,Wochenblick,Wirtschaft,2
37,1596,Wochenblick,Politik,2
1597,1596,Wochenblick,zerocovid,1
15,1598,RT DE,Recht,2
113,1598,RT DE,zensur,1
43,1599,reitschuster,Widerstand,2
21,1599,reitschuster,Mensch,2
60,1599,reitschuster,Schule,2
56,1599,reitschuster,kind,1
115,1600,BAG,BAG,2
2,1600,BAG,Impfung,2
38,1600,BAG,bundesrat,1
178,1600,BAG,moderna,1
2,1601,Wochenblick,Impfung,2
11,1601,Wochenblick,who,1
41,1601,Wochenblick,biontech,1
2,1602,Corona Transition,Impfung,2
27,1602,Corona Transition,Zahlen,2
3,1602,Corona Transition,mit oder an impfung gestorben,1
2,1603,Epoch Times,Impfung,2
27,1604,Achgut.com,Zahlen,2
140,1604,Achgut.com,angst,1
28,1604,Achgut.com,rki,1
7,1604,Achgut.com,sterblichkeit,1
22,1604,Achgut.com,manipulation,1
79,1605,Jouwatch,Gesundheit,2
22,1605,Jouwatch,manipulation,1
2,1606,Epoch Times,Impfung,2
3,1606,Epoch Times,mit oder an impfung gestorben,1
4,1606,Epoch Times,impf-nebenwirkungen,1
18,1606,Epoch Times,astrazeneca,1
62,1606,Epoch Times,impf-stopp,1
55,1607,ScienceFiles,Medizin,2
2,1607,ScienceFiles,Impfung,2
22,1607,ScienceFiles,manipulation,1
3,1607,ScienceFiles,mit oder an impfung gestorben,1
2,1608,Focus Online,Impfung,2
4,1608,Focus Online,impf-nebenwirkungen,1
257,1608,Focus Online,herzmuskelentzündung,1
41,1608,Focus Online,biontech,1
43,1609,reitschuster,Widerstand,2
37,1609,reitschuster,Politik,2
8,1609,reitschuster,lockdown,1
21,1610,reitschuster,Mensch,2
43,1610,reitschuster,Widerstand,2
44,1610,reitschuster,kollateralschäden,1
2,1611,Achgut.com,Impfung,2
28,1611,Achgut.com,rki,1
70,1611,Achgut.com,virus-mutation,1
10,1612,tp - Science & Technology,Wissenschaft,2
55,1612,tp - Science & Technology,Medizin,2
53,1612,tp - Science & Technology,dialog,1
2,1613,Tagesanzeiger,Impfung,2
15,1613,Tagesanzeiger,Recht,2
66,1613,Tagesanzeiger,impfzwang,1
15,1614,Epoch Times,Recht,2
65,1614,Epoch Times,grundrechte,1
27,1615,Die Welt,Zahlen,2
10,1615,Die Welt,Wissenschaft,2
68,1615,Die Welt,pcr-test,1
2,1616,Report24,Impfung,2
18,1616,Report24,astrazeneca,1
10,1617,reitschuster,Wissenschaft,2
760,1617,reitschuster,leopoldina,1
22,1617,reitschuster,manipulation,1
2,1618,corona-blog.net,Impfung,2
4,1618,corona-blog.net,impf-nebenwirkungen,1
3,1618,corona-blog.net,mit oder an impfung gestorben,1
19,1618,corona-blog.net,pei,1
2,1619,Epoch Times,Impfung,2
10,1619,Epoch Times,Wissenschaft,2
2,1620,tp - Science & Technology,Impfung,2
4,1620,tp - Science & Technology,impf-nebenwirkungen,1
17,1620,tp - Science & Technology,blutgerinnungsstörungen,1
10,1621,Wochenblick,Wissenschaft,2
43,1621,Wochenblick,Widerstand,2
2,1622,Wochenblick,Impfung,2
3,1622,Wochenblick,mit oder an impfung gestorben,1
18,1622,Wochenblick,astrazeneca,1
17,1622,Wochenblick,blutgerinnungsstörungen,1
62,1622,Wochenblick,impf-stopp,1
2,1623,tp - Science & Technology,Impfung,2
37,1623,tp - Science & Technology,Politik,2
116,1623,tp - Science & Technology,impfpass,1
10,1624,Nature Medicine,Wissenschaft,2
6,1624,Nature Medicine,Studie,2
583,1624,Nature Medicine,nature,1
8,1624,Nature Medicine,lockdown,1
315,1624,Nature Medicine,infektion,1
6,1625,tp - Science & Technology,Studie,2
60,1625,tp - Science & Technology,Schule,2
56,1625,tp - Science & Technology,kind,1
10,1626,ntv,Wissenschaft,2
11,1626,ntv,who,1
15,1627,Epoch Times,Recht,2
25,1627,Epoch Times,geld,1
321,1627,Epoch Times,menschenrechte,1
22,1627,Epoch Times,manipulation,1
55,1628,Epoch Times,Medizin,2
22,1628,Epoch Times,manipulation,1
2,1629,tp - Science & Technology,Impfung,2
4,1629,tp - Science & Technology,impf-nebenwirkungen,1
595,1629,tp - Science & Technology,ade,1
17,1629,tp - Science & Technology,blutgerinnungsstörungen,1
27,1630,Epoch Times,Zahlen,2
10,1630,Epoch Times,Wissenschaft,2
77,1630,Epoch Times,schnelltest,1
27,1631,Jouwatch,Zahlen,2
28,1631,Jouwatch,rki,1
43,1632,ntv,Widerstand,2
165,1632,ntv,kultur,1
166,1632,ntv,allesdichtmachen,1
27,1633,Report24,Zahlen,2
22,1633,Report24,manipulation,1
70,1633,Report24,virus-mutation,1
140,1633,Report24,angst,1
22,1634,RT DE,manipulation,1
2,1635,tp - Science & Technology,Impfung,2
96,1635,tp - Science & Technology,Spital,2
15,1635,tp - Science & Technology,Recht,2
3,1635,tp - Science & Technology,mit oder an impfung gestorben,1
2,1636,Swissmedic,Impfung,2
41,1636,Swissmedic,biontech,1
57,1636,Swissmedic,jugend,1
2,1637,Corona Transition,Impfung,2
10,1637,Corona Transition,Wissenschaft,2
35,1637,Corona Transition,immunität,1
113,1637,Corona Transition,zensur,1
2,1638,Epoch Times,Impfung,2
4,1638,Epoch Times,impf-nebenwirkungen,1
257,1638,Epoch Times,herzmuskelentzündung,1
37,1639,Die Ostschweiz,Politik,2
2,1639,Die Ostschweiz,Impfung,2
38,1639,Die Ostschweiz,bundesrat,1
66,1639,Die Ostschweiz,impfzwang,1
15,1640,Telepolis,Recht,2
162,1640,Telepolis,polizei,1
109,1640,Telepolis,willkür,1
21,1641,Rubikon,Mensch,2
22,1641,Rubikon,manipulation,1
43,1642,Wochenblick,Widerstand,2
57,1642,Wochenblick,jugend,1
10,1643,Wochenblick,Wissenschaft,2
12,1643,Wochenblick,virus-ursprung,1
2,1644,corona-blog.net,Impfung,2
79,1644,corona-blog.net,Gesundheit,2
178,1644,corona-blog.net,moderna,1
21,1645,Epoch Times,Mensch,2
56,1645,Epoch Times,kind,1
31,1645,Epoch Times,maske,1
37,1646,Epoch Times,Politik,2
8,1646,Epoch Times,lockdown,1
10,1647,Epoch Times,Wissenschaft,2
12,1647,Epoch Times,virus-ursprung,1
13,1647,Epoch Times,wuhan,1
96,1648,Die Welt,Spital,2
27,1648,Die Welt,Zahlen,2
22,1648,Die Welt,manipulation,1
28,1648,Die Welt,rki,1
2,1649,Wochenblick,Impfung,2
4,1649,Wochenblick,impf-nebenwirkungen,1
3,1649,Wochenblick,mit oder an impfung gestorben,1
56,1649,Wochenblick,kind,1
10,1650,RT DE,Wissenschaft,2
22,1650,RT DE,manipulation,1
60,1651,reitschuster,Schule,2
15,1651,reitschuster,Recht,2
43,1651,reitschuster,Widerstand,2
109,1651,reitschuster,willkür,1
2,1652,INFOsperber,Impfung,2
55,1652,INFOsperber,Medizin,2
32,1653,Die Welt,massnahmen,1
22,1653,Die Welt,manipulation,1
21,1654,INFOsperber,Mensch,2
24,1654,INFOsperber,Wirtschaft,2
25,1654,INFOsperber,geld,1
2,1655,RT DE,Impfung,2
19,1655,RT DE,pei,1
3,1655,RT DE,mit oder an impfung gestorben,1
17,1655,RT DE,blutgerinnungsstörungen,1
18,1655,RT DE,astrazeneca,1
15,1656,NZZ,Recht,2
43,1656,NZZ,Widerstand,2
31,1656,NZZ,maske,1
15,1657,reitschuster,Recht,2
21,1657,reitschuster,Mensch,2
321,1657,reitschuster,menschenrechte,1
37,1658,Die Ostschweiz,Politik,2
21,1658,Die Ostschweiz,Mensch,2
43,1658,Die Ostschweiz,Widerstand,2
22,1658,Die Ostschweiz,manipulation,1
2,1659,Epoch Times,Impfung,2
4,1659,Epoch Times,impf-nebenwirkungen,1
3,1659,Epoch Times,mit oder an impfung gestorben,1
62,1659,Epoch Times,impf-stopp,1
17,1659,Epoch Times,blutgerinnungsstörungen,1
18,1659,Epoch Times,astrazeneca,1
2,1660,Corona Transition,Impfung,2
18,1660,Corona Transition,astrazeneca,1
11,1660,Corona Transition,who,1
125,1660,Corona Transition,ema,1
6,1661,Tichys Einblick,Studie,2
70,1661,Tichys Einblick,virus-mutation,1
7,1661,Tichys Einblick,sterblichkeit,1
37,1662,Das Schweizer Parlament,Politik,2
15,1662,Das Schweizer Parlament,Recht,2
474,1662,Das Schweizer Parlament,parlament,1
475,1662,Das Schweizer Parlament,curia vista,1
38,1662,Das Schweizer Parlament,bundesrat,1
32,1662,Das Schweizer Parlament,massnahmen,1
21,1663,Rubikon,Mensch,2
22,1663,Rubikon,manipulation,1
2,1664,RT DE,Impfung,2
3,1664,RT DE,mit oder an impfung gestorben,1
41,1664,RT DE,biontech,1
37,1665,Report24,Politik,2
15,1665,Report24,Recht,2
43,1665,Report24,Widerstand,2
22,1665,Report24,manipulation,1
2,1666,Unser Mitteleuropa,Impfung,2
35,1666,Unser Mitteleuropa,immunität,1
2,1667,ScienceFiles,Impfung,2
4,1667,ScienceFiles,impf-nebenwirkungen,1
3,1667,ScienceFiles,mit oder an impfung gestorben,1
6,1668,Focus Online,Studie,2
28,1668,Focus Online,rki,1
32,1668,Focus Online,massnahmen,1
37,1669,Berliner Zeitung,Politik,2
32,1669,Berliner Zeitung,massnahmen,1
31,1669,Berliner Zeitung,maske,1
2,1670,medinside.ch,Impfung,2
55,1670,medinside.ch,Medizin,2
27,1670,medinside.ch,Zahlen,2
4,1670,medinside.ch,impf-nebenwirkungen,1
3,1670,medinside.ch,mit oder an impfung gestorben,1
96,1671,Die Welt,Spital,2
27,1671,Die Welt,Zahlen,2
22,1671,Die Welt,manipulation,1
2,1672,NachDenkSeiten,Impfung,2
15,1672,NachDenkSeiten,Recht,2
55,1672,NachDenkSeiten,Medizin,2
56,1672,NachDenkSeiten,kind,1
6,1673,Universität Witten Herdecke,Studie,2
31,1673,Universität Witten Herdecke,maske,1
56,1673,Universität Witten Herdecke,kind,1
2,1674,RT DE,Impfung,2
37,1674,RT DE,Politik,2
66,1674,RT DE,impfzwang,1
43,1675,Focus Online,Widerstand,2
15,1675,Focus Online,Recht,2
10,1676,Report24,Wissenschaft,2
12,1676,Report24,virus-ursprung,1
13,1676,Report24,wuhan,1
22,1676,Report24,manipulation,1
15,1677,RT DE,Recht,2
2,1677,RT DE,Impfung,2
66,1677,RT DE,impfzwang,1
15,1678,Epoch Times,Recht,2
32,1678,Epoch Times,massnahmen,1
55,1679,Berliner Zeitung,Medizin,2
43,1679,Berliner Zeitung,Widerstand,2
2,1679,Berliner Zeitung,Impfung,2
60,1679,Berliner Zeitung,Schule,2
56,1679,Berliner Zeitung,kind,1
57,1679,Berliner Zeitung,jugend,1
50,1680,Die Ostschweiz,P(l)andemie,2
22,1680,Die Ostschweiz,manipulation,1
10,1681,2020 News,Wissenschaft,2
68,1681,2020 News,pcr-test,1
6,1682,tp - Science & Technology,Studie,2
2,1682,tp - Science & Technology,Impfung,2
35,1682,tp - Science & Technology,immunität,1
21,1683,Rubikon,Mensch,2
44,1683,Rubikon,kollateralschäden,1
22,1683,Rubikon,manipulation,1
96,1684,Die Welt,Spital,2
27,1684,Die Welt,Zahlen,2
22,1684,Die Welt,manipulation,1
96,1685,Nordkurier,Spital,2
27,1685,Nordkurier,Zahlen,2
65,1685,Nordkurier,grundrechte,1
15,1686,RT DE,Recht,2
43,1686,RT DE,Widerstand,2
37,1687,reitschuster,Politik,2
113,1687,reitschuster,zensur,1
22,1687,reitschuster,manipulation,1
2,1688,substack.com,Impfung,2
22,1688,substack.com,manipulation,1
65,1688,substack.com,grundrechte,1
141,1688,substack.com,demokratie,1
2,1689,Corona Transition,Impfung,2
233,1689,Corona Transition,swissmedic,1
3,1689,Corona Transition,mit oder an impfung gestorben,1
4,1689,Corona Transition,impf-nebenwirkungen,1
6,1690,tp - Science & Technology,Studie,2
60,1690,tp - Science & Technology,Schule,2
56,1690,tp - Science & Technology,kind,1
22,1690,tp - Science & Technology,manipulation,1
21,1691,RND,Mensch,2
32,1691,RND,massnahmen,1
44,1691,RND,kollateralschäden,1
2,1692,ScienceFiles,Impfung,2
27,1692,ScienceFiles,Zahlen,2
3,1692,ScienceFiles,mit oder an impfung gestorben,1
11,1692,ScienceFiles,who,1
21,1693,linth24,Mensch,2
43,1693,linth24,Widerstand,2
57,1693,linth24,jugend,1
2,1694,INFOsperber,Impfung,2
22,1695,Achgut.com,manipulation,1
10,1696,Unser Mitteleuropa,Wissenschaft,2
2,1696,Unser Mitteleuropa,Impfung,2
4,1696,Unser Mitteleuropa,impf-nebenwirkungen,1
2,1697,mdr,Impfung,2
56,1697,mdr,kind,1
41,1697,mdr,biontech,1
158,1697,mdr,stiko,1
21,1698,Wochenblick,Mensch,2
6,1698,Wochenblick,Studie,2
56,1698,Wochenblick,kind,1
32,1698,Wochenblick,massnahmen,1
55,1699,Epoch Times,Medizin,2
70,1699,Epoch Times,virus-mutation,1
2,1700,Wochenblick,Impfung,2
3,1700,Wochenblick,mit oder an impfung gestorben,1
4,1700,Wochenblick,impf-nebenwirkungen,1
18,1700,Wochenblick,astrazeneca,1
2,1701,Wochenblick,Impfung,2
4,1701,Wochenblick,impf-nebenwirkungen,1
2,1702,NachDenkSeiten,Impfung,2
60,1702,NachDenkSeiten,Schule,2
31,1702,NachDenkSeiten,maske,1
56,1702,NachDenkSeiten,kind,1
44,1702,NachDenkSeiten,kollateralschäden,1
27,1703,Epoch Times,Zahlen,2
2,1703,Epoch Times,Impfung,2
28,1703,Epoch Times,rki,1
7,1703,Epoch Times,sterblichkeit,1
3,1703,Epoch Times,mit oder an impfung gestorben,1
2,1704,Wochenblick,Impfung,2
3,1704,Wochenblick,mit oder an impfung gestorben,1
41,1704,Wochenblick,biontech,1
37,1705,Report24,Politik,2
27,1705,Report24,Zahlen,2
96,1705,Report24,Spital,2
22,1705,Report24,manipulation,1
2,1706,reitschuster,Impfung,2
4,1706,reitschuster,impf-nebenwirkungen,1
3,1706,reitschuster,mit oder an impfung gestorben,1
41,1706,reitschuster,biontech,1
2,1707,Epoch Times,Impfung,2
43,1707,Epoch Times,Widerstand,2
165,1707,Epoch Times,kultur,1
21,1708,2020 News,Mensch,2
43,1708,2020 News,Widerstand,2
141,1708,2020 News,demokratie,1
10,1709,tp - Science & Technology,Wissenschaft,2
2,1709,tp - Science & Technology,Impfung,2
79,1709,tp - Science & Technology,Gesundheit,2
595,1709,tp - Science & Technology,ade,1
10,1710,ScienceFiles,Wissenschaft,2
55,1710,ScienceFiles,Medizin,2
317,1710,ScienceFiles,asymptomatisch,1
22,1710,ScienceFiles,manipulation,1
2,1711,ntv,Impfung,2
15,1711,ntv,Recht,2
18,1711,ntv,astrazeneca,1
2,1712,INFOsperber,Impfung,2
2,1713,medinside.ch,Impfung,2
24,1713,medinside.ch,Wirtschaft,2
25,1713,medinside.ch,geld,1
21,1714,tp - Science & Technology,Mensch,2
8,1714,tp - Science & Technology,lockdown,1
32,1714,tp - Science & Technology,massnahmen,1
2,1715,RT DE,Impfung,2
3,1715,RT DE,mit oder an impfung gestorben,1
41,1715,RT DE,biontech,1
27,1716,Die Ostschweiz,Zahlen,2
7,1716,Die Ostschweiz,sterblichkeit,1
2,1717,Corona Transition,Impfung,2
3,1717,Corona Transition,mit oder an impfung gestorben,1
11,1717,Corona Transition,who,1
27,1718,ScienceFiles,Zahlen,2
140,1718,ScienceFiles,angst,1
70,1718,ScienceFiles,virus-mutation,1
22,1718,ScienceFiles,manipulation,1
79,1719,RT DE,Gesundheit,2
6,1719,RT DE,Studie,2
31,1719,RT DE,maske,1
115,1720,INFOsperber,BAG,2
68,1720,INFOsperber,pcr-test,1
29,1720,INFOsperber,massentest,1
317,1720,INFOsperber,asymptomatisch,1
2,1721,ScienceFiles,Impfung,2
56,1721,ScienceFiles,kind,1
57,1721,ScienceFiles,jugend,1
41,1721,ScienceFiles,biontech,1
2,1722,Epoch Times,Impfung,2
62,1722,Epoch Times,impf-stopp,1
18,1722,Epoch Times,astrazeneca,1
15,1723,Epoch Times,Recht,2
141,1723,Epoch Times,demokratie,1
6,1724,tp - Science & Technology,Studie,2
29,1724,tp - Science & Technology,massentest,1
317,1724,tp - Science & Technology,asymptomatisch,1
2,1725,Wochenblick,Impfung,2
3,1725,Wochenblick,mit oder an impfung gestorben,1
21,1726,reitschuster,Mensch,2
56,1726,reitschuster,kind,1
44,1726,reitschuster,kollateralschäden,1
24,1727,multipolar,Wirtschaft,2
68,1727,multipolar,pcr-test,1
25,1727,multipolar,geld,1
21,1728,RND,Mensch,2
56,1728,RND,kind,1
57,1728,RND,jugend,1
44,1728,RND,kollateralschäden,1
8,1728,RND,lockdown,1
6,1729,tp - Science & Technology,Studie,2
31,1729,tp - Science & Technology,maske,1
44,1729,tp - Science & Technology,kollateralschäden,1
15,1730,reitschuster,Recht,2
65,1730,reitschuster,grundrechte,1
2,1731,2020 News,Impfung,2
43,1731,2020 News,Widerstand,2
55,1731,2020 News,Medizin,2
43,1732,Die Welt,Widerstand,2
24,1732,Die Welt,Wirtschaft,2
8,1732,Die Welt,lockdown,1
44,1732,Die Welt,kollateralschäden,1
37,1733,tp - Science & Technology,Politik,2
15,1733,tp - Science & Technology,Recht,2
43,1733,tp - Science & Technology,Widerstand,2
8,1733,tp - Science & Technology,lockdown,1
55,1734,Epoch Times,Medizin,2
2,1734,Epoch Times,Impfung,2
3,1734,Epoch Times,mit oder an impfung gestorben,1
15,1735,2020 News,Recht,2
2,1735,2020 News,Impfung,2
66,1735,2020 News,impfzwang,1
27,1736,tp - Science & Technology,Zahlen,2
31,1736,tp - Science & Technology,maske,1
2,1737,RT DE,Impfung,2
79,1737,RT DE,Gesundheit,2
56,1737,RT DE,kind,1
57,1737,RT DE,jugend,1
109,1737,RT DE,willkür,1
43,1738,Rubikon,Widerstand,2
162,1738,Rubikon,polizei,1
15,1739,tp - Science & Technology,Recht,2
43,1739,tp - Science & Technology,Widerstand,2
321,1739,tp - Science & Technology,menschenrechte,1
182,1739,tp - Science & Technology,netzwerkkrista,1
2,1740,tp - Science & Technology,Impfung,2
4,1740,tp - Science & Technology,impf-nebenwirkungen,1
55,1741,reitschuster,Medizin,2
2,1741,reitschuster,Impfung,2
29,1741,reitschuster,massentest,1
15,1742,Corona Transition,Recht,2
11,1742,Corona Transition,who,1
80,1742,Corona Transition,therapeutikum,1
2,1743,tp - Science & Technology,Impfung,2
56,1743,tp - Science & Technology,kind,1
377,1743,tp - Science & Technology,nürnberger kodex,1
37,1744,NZZ,Politik,2
15,1744,NZZ,Recht,2
60,1744,NZZ,Schule,2
31,1744,NZZ,maske,1
56,1744,NZZ,kind,1
21,1745,Focus Online,Mensch,2
56,1745,Focus Online,kind,1
8,1745,Focus Online,lockdown,1
44,1745,Focus Online,kollateralschäden,1
79,1746,Epoch Times,Gesundheit,2
60,1746,Epoch Times,Schule,2
56,1746,Epoch Times,kind,1
31,1746,Epoch Times,maske,1
2,1747,Wochenblick,Impfung,2
3,1747,Wochenblick,mit oder an impfung gestorben,1
115,1748,BAG,BAG,2
2,1748,BAG,Impfung,2
38,1748,BAG,bundesrat,1
25,1748,BAG,geld,1
109,1749,Epoch Times,willkür,1
2,1750,Wochenblick,Impfung,2
60,1750,Wochenblick,Schule,2
56,1750,Wochenblick,kind,1
4,1750,Wochenblick,impf-nebenwirkungen,1
53,1751,Weltwoche daily,dialog,1
37,1752,Weltwoche daily,Politik,2
38,1752,Weltwoche daily,bundesrat,1
22,1752,Weltwoche daily,manipulation,1
46,1752,Weltwoche daily,covid-19-gesetz,1
21,1753,reitschuster,Mensch,2
56,1753,reitschuster,kind,1
44,1753,reitschuster,kollateralschäden,1
2,1754,Nordkurier,Impfung,2
3,1754,Nordkurier,mit oder an impfung gestorben,1
2,1755,tp - Science & Technology,Impfung,2
27,1755,tp - Science & Technology,Zahlen,2
4,1755,tp - Science & Technology,impf-nebenwirkungen,1
3,1755,tp - Science & Technology,mit oder an impfung gestorben,1
27,1756,RT DE,Zahlen,2
2,1756,RT DE,Impfung,2
41,1756,RT DE,biontech,1
2,1757,RT DE,Impfung,2
21,1757,RT DE,Mensch,2
22,1757,RT DE,manipulation,1
32,1758,Die Ostschweiz,massnahmen,1
22,1758,Die Ostschweiz,manipulation,1
15,1759,reitschuster,Recht,2
56,1759,reitschuster,kind,1
109,1759,reitschuster,willkür,1
2,1760,tp - Science & Technology,Impfung,2
4,1760,tp - Science & Technology,impf-nebenwirkungen,1
125,1760,tp - Science & Technology,ema,1
10,1761,Report24,Wissenschaft,2
22,1761,Report24,manipulation,1
25,1761,Report24,geld,1
13,1761,Report24,wuhan,1
15,1762,Corona Transition,Recht,2
43,1762,Corona Transition,Widerstand,2
56,1762,Corona Transition,kind,1
2,1763,In$ide Paradeplatz,Impfung,2
27,1763,In$ide Paradeplatz,Zahlen,2
4,1763,In$ide Paradeplatz,impf-nebenwirkungen,1
56,1763,In$ide Paradeplatz,kind,1
57,1763,In$ide Paradeplatz,jugend,1
43,1764,Die Ostschweiz,Widerstand,2
38,1764,Die Ostschweiz,bundesrat,1
56,1764,Die Ostschweiz,kind,1
15,1765,tp - Science & Technology,Recht,2
79,1765,tp - Science & Technology,Gesundheit,2
7,1765,tp - Science & Technology,sterblichkeit,1
2,1766,INFOsperber,Impfung,2
2,1767,reitschuster,Impfung,2
4,1767,reitschuster,impf-nebenwirkungen,1
2,1768,Wochenblick,Impfung,2
4,1768,Wochenblick,impf-nebenwirkungen,1
18,1768,Wochenblick,astrazeneca,1
37,1769,linth24,Politik,2
43,1769,linth24,Widerstand,2
8,1769,linth24,lockdown,1
892,1769,linth24,st.gallen,1
2,1770,Unser Mitteleuropa,Impfung,2
56,1770,Unser Mitteleuropa,kind,1
27,1771,Wochenblick,Zahlen,2
32,1771,Wochenblick,massnahmen,1
8,1771,Wochenblick,lockdown,1
2,1772,Swissmedic,Impfung,2
233,1772,Swissmedic,swissmedic,1
368,1772,Swissmedic,johnson & johnson,1
21,1773,Wochenblick,Mensch,2
32,1773,Wochenblick,massnahmen,1
44,1773,Wochenblick,kollateralschäden,1
15,1774,Wochenblick,Recht,2
377,1774,Wochenblick,nürnberger kodex,1
43,1775,reitschuster,Widerstand,2
15,1775,reitschuster,Recht,2
31,1775,reitschuster,maske,1
56,1775,reitschuster,kind,1
2,1776,Epoch Times,Impfung,2
32,1776,Epoch Times,massnahmen,1
55,1777,Focus Online,Medizin,2
27,1777,Focus Online,Zahlen,2
56,1777,Focus Online,kind,1
2,1778,RT DE,Impfung,2
3,1778,RT DE,mit oder an impfung gestorben,1
41,1778,RT DE,biontech,1
2,1779,Report24,Impfung,2
4,1779,Report24,impf-nebenwirkungen,1
56,1779,Report24,kind,1
27,1780,Wochenblick,Zahlen,2
7,1780,Wochenblick,sterblichkeit,1
56,1780,Wochenblick,kind,1
43,1781,Corona Transition,Widerstand,2
55,1781,Corona Transition,Medizin,2
8,1781,Corona Transition,lockdown,1
44,1781,Corona Transition,kollateralschäden,1
15,1782,Corona Transition,Recht,2
37,1782,Corona Transition,Politik,2
141,1782,Corona Transition,demokratie,1
2,1783,Wochenblick,Impfung,2
3,1783,Wochenblick,mit oder an impfung gestorben,1
41,1783,Wochenblick,biontech,1
56,1783,Wochenblick,kind,1
37,1784,Corona Transition,Politik,2
27,1784,Corona Transition,Zahlen,2
38,1784,Corona Transition,bundesrat,1
37,1785,Epoch Times,Politik,2
22,1785,Epoch Times,manipulation,1
37,1786,Die Welt,Politik,2
140,1786,Die Welt,angst,1
22,1786,Die Welt,manipulation,1
65,1786,Die Welt,grundrechte,1
37,1787,Corona Transition,Politik,2
244,1787,Corona Transition,taskforce,1
15,1788,Berliner Zeitung,Recht,2
116,1788,Berliner Zeitung,impfpass,1
65,1788,Berliner Zeitung,grundrechte,1
2,1789,RT DE,Impfung,2
27,1789,RT DE,Zahlen,2
3,1789,RT DE,mit oder an impfung gestorben,1
2,1790,Corona Transition,Impfung,2
27,1790,Corona Transition,Zahlen,2
4,1790,Corona Transition,impf-nebenwirkungen,1
55,1791,reitschuster,Medizin,2
43,1791,reitschuster,Widerstand,2
60,1791,reitschuster,Schule,2
56,1791,reitschuster,kind,1
43,1792,NZZ,Widerstand,2
165,1792,NZZ,kultur,1
166,1792,NZZ,allesdichtmachen,1
27,1793,Report24,Zahlen,2
22,1793,Report24,manipulation,1
43,1794,Die Ostschweiz,Widerstand,2
10,1795,Telepolis,Wissenschaft,2
37,1795,Telepolis,Politik,2
55,1795,Telepolis,Medizin,2
31,1795,Telepolis,maske,1
56,1795,Telepolis,kind,1
10,1796,ScienceFiles,Wissenschaft,2
12,1796,ScienceFiles,virus-ursprung,1
13,1796,ScienceFiles,wuhan,1
15,1797,Wochenblick,Recht,2
24,1797,Wochenblick,Wirtschaft,2
162,1797,Wochenblick,polizei,1
109,1797,Wochenblick,willkür,1
2,1798,tp - Science & Technology,Impfung,2
35,1798,tp - Science & Technology,immunität,1
41,1798,tp - Science & Technology,biontech,1
2,1799,Wochenblick,Impfung,2
15,1799,Wochenblick,Recht,2
22,1799,Wochenblick,manipulation,1
37,1800,Die Ostschweiz,Politik,2
38,1800,Die Ostschweiz,bundesrat,1
37,1801,Corona Transition,Politik,2
43,1801,Corona Transition,Widerstand,2
