from,to,title,group,value
21,1312,Corona Transition,CH,2
3,1312,Corona Transition,2021,2
21,1313,SRF,CH,2
11,1313,SRF,2020,2
21,1314,BAG,CH,2
11,1314,BAG,2020,2
21,1315,Die Ostschweiz,CH,2
3,1315,Die Ostschweiz,2021,2
6,1316,Wochenblick,AT,2
3,1316,Wochenblick,2021,2
2,1317,2020 News,DE,2
3,1317,2020 News,2021,2
2,1318,Focus Online,DE,2
3,1318,Focus Online,2021,2
2,1319,reitschuster,DE,2
3,1319,reitschuster,2021,2
2,1320,NachDenkSeiten,DE,2
11,1320,NachDenkSeiten,2020,2
2,1321,RT DE,DE,2
11,1321,RT DE,2020,2
2,1322,Epoch Times,DE,2
3,1322,Epoch Times,2021,2
21,1323,Die Ostschweiz,CH,2
3,1323,Die Ostschweiz,2021,2
21,1324,INFOsperber,CH,2
3,1324,INFOsperber,2021,2
2,1325,2020 News,DE,2
11,1325,2020 News,2020,2
2,1326,Telepolis,DE,2
11,1326,Telepolis,2020,2
130,1327,WHO,ORG,2
11,1327,WHO,2020,2
2,1328,reitschuster,DE,2
3,1328,reitschuster,2021,2
2,1329,Epoch Times,DE,2
3,1329,Epoch Times,2021,2
3,1330,eingeSCHENKt.tv,2021,2
2,1331,Focus Online,DE,2
3,1331,Focus Online,2021,2
130,1332,Swiss Policy Research,ORG,2
3,1332,Swiss Policy Research,2021,2
130,1333,Bill & Melinda Gates Foundation,ORG,2
11,1333,Bill & Melinda Gates Foundation,2020,2
2,1334,reitschuster,DE,2
3,1334,reitschuster,2021,2
2,1335,RT DE,DE,2
3,1335,RT DE,2021,2
2,1336,FASSADENKRATZER,DE,2
3,1336,FASSADENKRATZER,2021,2
2,1337,Berliner Zeitung,DE,2
3,1337,Berliner Zeitung,2021,2
2,1338,NachDenkSeiten,DE,2
11,1338,NachDenkSeiten,2020,2
76,1339,The Washington Times,COM,2
11,1339,The Washington Times,2020,2
2,1340,Epoch Times,DE,2
3,1340,Epoch Times,2021,2
250,1341,tp - Science & Technology,ES,2
3,1341,tp - Science & Technology,2021,2
11,1342,KenFM,2020,2
76,1343,substack.com,COM,2
11,1343,substack.com,2020,2
2,1344,corona-blog.net,DE,2
3,1344,corona-blog.net,2021,2
21,1345,Uncut-News,CH,2
3,1345,Uncut-News,2021,2
53,1346,Epoch Times,JP,2
3,1346,Epoch Times,2021,2
21,1347,INFOsperber,CH,2
3,1347,INFOsperber,2021,2
13,1348,RT DE,US,2
3,1348,RT DE,2021,2
21,1349,In$ide Paradeplatz,CH,2
11,1349,In$ide Paradeplatz,2020,2
2,1350,Epoch Times,DE,2
3,1350,Epoch Times,2021,2
2,1351,Deutsche Apotheker Zeitung,DE,2
1352,1351,Deutsche Apotheker Zeitung,2015,2
21,1353,Die Ostschweiz,CH,2
3,1353,Die Ostschweiz,2021,2
6,1354,Wochenblick,AT,2
3,1354,Wochenblick,2021,2
6,1355,Wochenblick,AT,2
11,1355,Wochenblick,2020,2
2,1356,RT DE,DE,2
3,1356,RT DE,2021,2
6,1357,tp - Science & Technology,AT,2
3,1357,tp - Science & Technology,2021,2
2,1358,corona-blog.net,DE,2
3,1358,corona-blog.net,2021,2
60,1359,The Lancet,UK,2
11,1359,The Lancet,2020,2
6,1360,Wochenblick,AT,2
3,1360,Wochenblick,2021,2
2,1361,RT DE,DE,2
3,1361,RT DE,2021,2
2,1362,Epoch Times,DE,2
3,1362,Epoch Times,2021,2
21,1363,SVP Schweiz,CH,2
3,1363,SVP Schweiz,2021,2
21,1364,medinside.ch,CH,2
11,1364,medinside.ch,2020,2
21,1365,NZZ,CH,2
3,1365,NZZ,2021,2
21,1366,linth24,CH,2
3,1366,linth24,2021,2
6,1367,Report24,AT,2
3,1367,Report24,2021,2
1020,1368,Pharmazeutische Zeitung,AU,2
11,1368,Pharmazeutische Zeitung,2020,2
21,1369,Corona Transition,CH,2
3,1369,Corona Transition,2021,2
21,1370,SRF,CH,2
11,1370,SRF,2020,2
21,1371,In$ide Paradeplatz,CH,2
3,1371,In$ide Paradeplatz,2021,2
101,1372,European Medicines Agency,EU,2
3,1372,European Medicines Agency,2021,2
2,1373,Achgut.com,DE,2
3,1373,Achgut.com,2021,2
21,1374,Nau,CH,2
3,1374,Nau,2021,2
2,1375,Deutschlandfunk,DE,2
3,1375,Deutschlandfunk,2021,2
2,1376,Vera Lengsfeld,DE,2
3,1376,Vera Lengsfeld,2021,2
2,1377,ScienceFiles,DE,2
11,1377,ScienceFiles,2020,2
21,1378,Corona Transition,CH,2
3,1378,Corona Transition,2021,2
3,1379,arte,2021,2
2,1380,Epoch Times,DE,2
3,1380,Epoch Times,2021,2
21,1381,Corona Transition,CH,2
3,1381,Corona Transition,2021,2
2,1382,Rubikon,DE,2
3,1382,Rubikon,2021,2
13,1383,reitschuster,US,2
3,1383,reitschuster,2021,2
2,1384,2020 News,DE,2
3,1384,2020 News,2021,2
21,1385,linth24,CH,2
3,1385,linth24,2021,2
2,1386,multipolar,DE,2
11,1386,multipolar,2020,2
2,1387,tp - Science & Technology,DE,2
3,1387,tp - Science & Technology,2021,2
21,1388,Die Ostschweiz,CH,2
3,1388,Die Ostschweiz,2021,2
6,1389,tp - Science & Technology,AT,2
3,1389,tp - Science & Technology,2021,2
2,1390,reitschuster,DE,2
3,1390,reitschuster,2021,2
21,1391,SRF,CH,2
11,1391,SRF,2020,2
21,1392,Corona Transition,CH,2
3,1392,Corona Transition,2021,2
2,1393,2020 News,DE,2
3,1393,2020 News,2021,2
21,1394,Corona Transition,CH,2
3,1394,Corona Transition,2021,2
21,1395,NZZ,CH,2
3,1395,NZZ,2021,2
6,1396,Wochenblick,AT,2
3,1396,Wochenblick,2021,2
21,1397,tagblatt.ch,CH,2
11,1397,tagblatt.ch,2020,2
2,1398,Epoch Times,DE,2
3,1398,Epoch Times,2021,2
6,1399,Wochenblick,AT,2
11,1399,Wochenblick,2020,2
21,1400,Die Ostschweiz,CH,2
11,1400,Die Ostschweiz,2020,2
13,1401,medinside.ch,US,2
3,1401,medinside.ch,2021,2
21,1402,medinside.ch,CH,2
3,1402,medinside.ch,2021,2
6,1403,tp - Science & Technology,AT,2
3,1403,tp - Science & Technology,2021,2
2,1404,RT DE,DE,2
3,1404,RT DE,2021,2
21,1405,Weltwoche daily,CH,2
3,1405,Weltwoche daily,2021,2
21,1406,Weltwoche daily,CH,2
3,1406,Weltwoche daily,2021,2
2,1407,Epoch Times,DE,2
3,1407,Epoch Times,2021,2
21,1408,Die Ostschweiz,CH,2
11,1408,Die Ostschweiz,2020,2
6,1409,Wochenblick,AT,2
3,1409,Wochenblick,2021,2
2,1410,2020 News,DE,2
3,1410,2020 News,2021,2
2,1411,2020 News,DE,2
11,1411,2020 News,2020,2
2,1412,reitschuster,DE,2
3,1412,reitschuster,2021,2
2,1413,RT DE,DE,2
3,1413,RT DE,2021,2
2,1414,Epoch Times,DE,2
3,1414,Epoch Times,2021,2
21,1415,Die Ostschweiz,CH,2
3,1415,Die Ostschweiz,2021,2
6,1416,tp - Science & Technology,AT,2
3,1416,tp - Science & Technology,2021,2
2,1417,Rubikon,DE,2
3,1417,Rubikon,2021,2
2,1418,Universität Hamburg,DE,2
3,1418,Universität Hamburg,2021,2
2,1419,Achgut.com,DE,2
3,1419,Achgut.com,2021,2
2,1420,RT DE,DE,2
3,1420,RT DE,2021,2
21,1421,In$ide Paradeplatz,CH,2
11,1421,In$ide Paradeplatz,2020,2
2,1422,reitschuster,DE,2
3,1422,reitschuster,2021,2
6,1423,tp - Science & Technology,AT,2
3,1423,tp - Science & Technology,2021,2
21,1424,Corona Transition,CH,2
3,1424,Corona Transition,2021,2
21,1425,Die Ostschweiz,CH,2
11,1425,Die Ostschweiz,2020,2
21,1426,Corona Transition,CH,2
3,1426,Corona Transition,2021,2
76,1427,MDPI,COM,2
3,1427,MDPI,2021,2
21,1428,Die Ostschweiz,CH,2
3,1428,Die Ostschweiz,2021,2
2,1429,Tichys Einblick,DE,2
3,1429,Tichys Einblick,2021,2
656,1430,Report24,SC,2
3,1430,Report24,2021,2
2,1431,Die Welt,DE,2
3,1431,Die Welt,2021,2
11,1432,bitchute,2020,2
6,1433,Report24,AT,2
3,1433,Report24,2021,2
21,1434,Kinder-Maskenpetition,CH,2
3,1434,Kinder-Maskenpetition,2021,2
2,1435,Epoch Times,DE,2
3,1435,Epoch Times,2021,2
21,1436,Die Ostschweiz,CH,2
3,1436,Die Ostschweiz,2021,2
2,1437,RT DE,DE,2
3,1437,RT DE,2021,2
2,1438,ScienceFiles,DE,2
3,1438,ScienceFiles,2021,2
2,1439,RT DE,DE,2
3,1439,RT DE,2021,2
2,1440,corona-blog.net,DE,2
3,1440,corona-blog.net,2021,2
21,1441,In$ide Paradeplatz,CH,2
3,1441,In$ide Paradeplatz,2021,2
2,1442,RT DE,DE,2
3,1442,RT DE,2021,2
21,1443,linth24,CH,2
11,1443,linth24,2020,2
21,1444,Die Ostschweiz,CH,2
11,1444,Die Ostschweiz,2020,2
1446,1445,Corona Transition,BR,2
3,1445,Corona Transition,2021,2
2,1447,Epoch Times,DE,2
3,1447,Epoch Times,2021,2
84,1448,RT DE,SE,2
3,1448,RT DE,2021,2
21,1449,tp - Science & Technology,CH,2
3,1449,tp - Science & Technology,2021,2
21,1450,Corona Transition,CH,2
3,1450,Corona Transition,2021,2
2,1451,reitschuster,DE,2
3,1451,reitschuster,2021,2
2,1452,Achgut.com,DE,2
11,1452,Achgut.com,2020,2
2,1453,Die Welt,DE,2
11,1453,Die Welt,2020,2
21,1454,Die Ostschweiz,CH,2
3,1454,Die Ostschweiz,2021,2
21,1455,INFOsperber,CH,2
11,1455,INFOsperber,2020,2
2,1456,kenFM,DE,2
3,1456,kenFM,2021,2
21,1457,Die Ostschweiz,CH,2
3,1457,Die Ostschweiz,2021,2
60,1458,ScienceFiles,UK,2
3,1458,ScienceFiles,2021,2
21,1459,Die Ostschweiz,CH,2
3,1459,Die Ostschweiz,2021,2
21,1460,Die Ostschweiz,CH,2
3,1460,Die Ostschweiz,2021,2
21,1461,linth24,CH,2
3,1461,linth24,2021,2
2,1462,ntv,DE,2
11,1462,ntv,2020,2
13,1463,tp - Science & Technology,US,2
3,1463,tp - Science & Technology,2021,2
21,1464,züriost,CH,2
3,1464,züriost,2021,2
21,1465,Die Ostschweiz,CH,2
3,1465,Die Ostschweiz,2021,2
21,1466,Corona Transition,CH,2
3,1466,Corona Transition,2021,2
62,1467,Uncut-News,IL,2
3,1467,Uncut-News,2021,2
21,1468,Die Ostschweiz,CH,2
11,1468,Die Ostschweiz,2020,2
2,1469,Epoch Times,DE,2
3,1469,Epoch Times,2021,2
21,1470,NZZ,CH,2
11,1470,NZZ,2020,2
6,1471,tp - Science & Technology,AT,2
3,1471,tp - Science & Technology,2021,2
2,1472,Epoch Times,DE,2
3,1472,Epoch Times,2021,2
6,1473,Report24,AT,2
3,1473,Report24,2021,2
6,1474,Wochenblick,AT,2
3,1474,Wochenblick,2021,2
2,1475,RT DE,DE,2
3,1475,RT DE,2021,2
2,1476,NachDenkSeiten,DE,2
11,1476,NachDenkSeiten,2020,2
2,1477,ntv,DE,2
3,1477,ntv,2021,2
2,1478,Berliner Zeitung,DE,2
3,1478,Berliner Zeitung,2021,2
60,1479,tp - Science & Technology,UK,2
3,1479,tp - Science & Technology,2021,2
2,1480,NachDenkSeiten,DE,2
11,1480,NachDenkSeiten,2020,2
2,1481,ScienceFiles,DE,2
3,1481,ScienceFiles,2021,2
2,1482,Epoch Times,DE,2
3,1482,Epoch Times,2021,2
21,1483,Corona Transition,CH,2
3,1483,Corona Transition,2021,2
694,1484,Wochenblick,IN,2
3,1484,Wochenblick,2021,2
21,1485,Verfassungsfreunde,CH,2
3,1485,Verfassungsfreunde,2021,2
2,1486,reitschuster,DE,2
11,1486,reitschuster,2020,2
2,1487,Epoch Times,DE,2
3,1487,Epoch Times,2021,2
2,1488,Prof. Harald Walach,DE,2
3,1488,Prof. Harald Walach,2021,2
2,1489,Prof. Harald Walach,DE,2
3,1489,Prof. Harald Walach,2021,2
13,1490,Report24,US,2
3,1490,Report24,2021,2
21,1491,tagblatt.ch,CH,2
11,1491,tagblatt.ch,2020,2
13,1492,Johns Hopkins Center for Health Security,US,2
268,1492,Johns Hopkins Center for Health Security,2019,2
6,1493,tp - Science & Technology,AT,2
3,1493,tp - Science & Technology,2021,2
11,1494,RT DE,2020,2
62,1495,Wochenblick,IL,2
3,1495,Wochenblick,2021,2
2,1496,Die Welt,DE,2
3,1496,Die Welt,2021,2
2,1497,Pharmazeutische Zeitung,DE,2
11,1497,Pharmazeutische Zeitung,2020,2
2,1498,reitschuster,DE,2
3,1498,reitschuster,2021,2
13,1499,BioNTech,US,2
268,1499,BioNTech,2019,2
2,1500,Epoch Times,DE,2
11,1500,Epoch Times,2020,2
21,1501,comm4u,CH,2
11,1501,comm4u,2020,2
21,1502,Die Ostschweiz,CH,2
3,1502,Die Ostschweiz,2021,2
2,1503,Die Welt,DE,2
3,1503,Die Welt,2021,2
6,1504,Wochenblick,AT,2
3,1504,Wochenblick,2021,2
2,1505,reitschuster,DE,2
3,1505,reitschuster,2021,2
6,1506,Wochenblick,AT,2
3,1506,Wochenblick,2021,2
62,1507,tp - Science & Technology,IL,2
3,1507,tp - Science & Technology,2021,2
2,1508,Focus Online,DE,2
3,1508,Focus Online,2021,2
3,1509,odysee,2021,2
21,1510,aargau-zuerich.ch,CH,2
3,1510,aargau-zuerich.ch,2021,2
21,1511,tagblatt.ch,CH,2
11,1511,tagblatt.ch,2020,2
21,1512,In$ide Paradeplatz,CH,2
11,1512,In$ide Paradeplatz,2020,2
2,1513,BioNTech,DE,2
11,1513,BioNTech,2020,2
21,1514,tagblatt.ch,CH,2
11,1514,tagblatt.ch,2020,2
6,1515,Report24,AT,2
3,1515,Report24,2021,2
21,1516,Die Ostschweiz,CH,2
3,1516,Die Ostschweiz,2021,2
21,1517,Die Ostschweiz,CH,2
11,1517,Die Ostschweiz,2020,2
6,1518,Wochenblick,AT,2
3,1518,Wochenblick,2021,2
8,1519,RT DE,DK,2
3,1519,RT DE,2021,2
2,1520,corona-blog.net,DE,2
3,1520,corona-blog.net,2021,2
21,1521,In$ide Paradeplatz,CH,2
3,1521,In$ide Paradeplatz,2021,2
21,1522,Die Ostschweiz,CH,2
3,1522,Die Ostschweiz,2021,2
6,1523,tp - Science & Technology,AT,2
3,1523,tp - Science & Technology,2021,2
2,1524,2020 News,DE,2
11,1524,2020 News,2020,2
2,1525,ScienceFiles,DE,2
3,1525,ScienceFiles,2021,2
2,1526,Berliner Zeitung,DE,2
11,1526,Berliner Zeitung,2020,2
2,1527,ScienceFiles,DE,2
3,1527,ScienceFiles,2021,2
21,1528,INFOsperber,CH,2
3,1528,INFOsperber,2021,2
13,1529,Report24,US,2
3,1529,Report24,2021,2
2,1530,reitschuster,DE,2
3,1530,reitschuster,2021,2
2,1531,Telepolis,DE,2
3,1531,Telepolis,2021,2
2,1532,SWR,DE,2
11,1532,SWR,2020,2
21,1533,Die Ostschweiz,CH,2
3,1533,Die Ostschweiz,2021,2
6,1534,Report24,AT,2
3,1534,Report24,2021,2
21,1535,INFOsperber,CH,2
11,1535,INFOsperber,2020,2
3,1536,phoenix,2021,2
69,1537,Wochenblick,false,2
3,1537,Wochenblick,2021,2
21,1538,Corona Transition,CH,2
3,1538,Corona Transition,2021,2
21,1539,Swissmedic,CH,2
3,1539,Swissmedic,2021,2
13,1540,reitschuster,US,2
3,1540,reitschuster,2021,2
21,1541,NZZ,CH,2
3,1541,NZZ,2021,2
13,1542,reitschuster,US,2
3,1542,reitschuster,2021,2
21,1543,Corona Transition,CH,2
3,1543,Corona Transition,2021,2
2,1544,Die Welt,DE,2
11,1544,Die Welt,2020,2
6,1545,Epoch Times,AT,2
3,1545,Epoch Times,2021,2
6,1546,tp - Science & Technology,AT,2
3,1546,tp - Science & Technology,2021,2
11,1547,bitchute,2020,2
2,1548,reitschuster,DE,2
3,1548,reitschuster,2021,2
6,1549,Report24,AT,2
3,1549,Report24,2021,2
2,1550,FASSADENKRATZER,DE,2
3,1550,FASSADENKRATZER,2021,2
21,1551,Corona Transition,CH,2
11,1551,Corona Transition,2020,2
6,1552,Wochenblick,AT,2
3,1552,Wochenblick,2021,2
6,1553,AUF,AT,2
11,1553,AUF,2020,2
2,1554,Berliner Zeitung,DE,2
3,1554,Berliner Zeitung,2021,2
21,1555,Aargauer Zeitung,CH,2
11,1555,Aargauer Zeitung,2020,2
2,1556,Achgut.com,DE,2
3,1556,Achgut.com,2021,2
2,1557,RT DE,DE,2
3,1557,RT DE,2021,2
2,1558,reitschuster,DE,2
3,1558,reitschuster,2021,2
2,1559,Jouwatch,DE,2
11,1559,Jouwatch,2020,2
2,1560,NDR,DE,2
3,1560,NDR,2021,2
2,1561,Die Welt,DE,2
3,1561,Die Welt,2021,2
76,1562,LifeSiteNews,COM,2
11,1562,LifeSiteNews,2020,2
6,1563,tp - Science & Technology,AT,2
3,1563,tp - Science & Technology,2021,2
21,1564,Weltwoche daily,CH,2
3,1564,Weltwoche daily,2021,2
60,1565,Epoch Times,UK,2
3,1565,Epoch Times,2021,2
2,1566,corona-blog.net,DE,2
3,1566,corona-blog.net,2021,2
2,1567,Deutsche Gesellschaft für Kinder- und Jugendmedizin e.V.,DE,2
3,1567,Deutsche Gesellschaft für Kinder- und Jugendmedizin e.V.,2021,2
130,1568,World Health Organization,ORG,2
11,1568,World Health Organization,2020,2
2,1569,Die Welt,DE,2
3,1569,Die Welt,2021,2
21,1570,In$ide Paradeplatz,CH,2
3,1570,In$ide Paradeplatz,2021,2
21,1571,NZZ,CH,2
3,1571,NZZ,2021,2
6,1572,Wochenblick,AT,2
11,1572,Wochenblick,2020,2
21,1573,Die Ostschweiz,CH,2
11,1573,Die Ostschweiz,2020,2
2,1574,Epoch Times,DE,2
3,1574,Epoch Times,2021,2
21,1575,linth24,CH,2
3,1575,linth24,2021,2
2,1576,RT DE,DE,2
3,1576,RT DE,2021,2
2,1577,reitschuster,DE,2
3,1577,reitschuster,2021,2
21,1578,Corona Transition,CH,2
3,1578,Corona Transition,2021,2
2,1579,AerzteZeitung,DE,2
3,1579,AerzteZeitung,2021,2
2,1580,Focus Online,DE,2
11,1580,Focus Online,2020,2
2,1581,ntv,DE,2
3,1581,ntv,2021,2
21,1582,Swissmedic,CH,2
3,1582,Swissmedic,2021,2
11,1583,New England Journal of Medicine,2020,2
6,1584,Wochenblick,AT,2
3,1584,Wochenblick,2021,2
2,1585,Rubikon,DE,2
3,1585,Rubikon,2021,2
84,1586,tp - Science & Technology,SE,2
3,1586,tp - Science & Technology,2021,2
2,1587,Epoch Times,DE,2
3,1587,Epoch Times,2021,2
6,1588,Wochenblick,AT,2
3,1588,Wochenblick,2021,2
84,1589,Telepolis,SE,2
11,1589,Telepolis,2020,2
2,1590,Achgut.com,DE,2
3,1590,Achgut.com,2021,2
21,1591,NZZ,CH,2
11,1591,NZZ,2020,2
2,1592,Achgut.com,DE,2
11,1592,Achgut.com,2020,2
2,1593,RT DE,DE,2
3,1593,RT DE,2021,2
2,1594,reitschuster,DE,2
3,1594,reitschuster,2021,2
60,1595,Swiss Policy Research,UK,2
62,1595,Swiss Policy Research,IL,2
3,1595,Swiss Policy Research,2021,2
2,1596,ScienceFiles,DE,2
3,1596,ScienceFiles,2021,2
2,1597,RT DE,DE,2
3,1597,RT DE,2021,2
21,1598,SRF,CH,2
3,1598,SRF,2021,2
2,1599,Focus Online,DE,2
3,1599,Focus Online,2021,2
6,1600,Wochenblick,AT,2
11,1600,Wochenblick,2020,2
21,1601,Re-Check,CH,2
3,1601,Re-Check,2021,2
21,1602,Die Ostschweiz,CH,2
3,1602,Die Ostschweiz,2021,2
8,1603,Achgut.com,DK,2
11,1603,Achgut.com,2020,2
1605,1604,Report24,GI,2
3,1604,Report24,2021,2
6,1606,Wochenblick,AT,2
3,1606,Wochenblick,2021,2
21,1607,Weltwoche daily,CH,2
3,1607,Weltwoche daily,2021,2
2,1608,Epoch Times,DE,2
3,1608,Epoch Times,2021,2
2,1609,Epoch Times,DE,2
3,1609,Epoch Times,2021,2
2,1610,ntv,DE,2
3,1610,ntv,2021,2
21,1611,Die Ostschweiz,CH,2
3,1611,Die Ostschweiz,2021,2
2,1612,Rubikon,DE,2
11,1612,Rubikon,2020,2
3,1613,Re-Check,2021,2
21,1614,Die Ostschweiz,CH,2
11,1614,Die Ostschweiz,2020,2
6,1615,Report24,AT,2
3,1615,Report24,2021,2
2,1616,reitschuster,DE,2
3,1616,reitschuster,2021,2
21,1617,Die Ostschweiz,CH,2
3,1617,Die Ostschweiz,2021,2
6,1618,Wochenblick,AT,2
3,1618,Wochenblick,2021,2
21,1619,Die Ostschweiz,CH,2
3,1619,Die Ostschweiz,2021,2
2,1620,Deutsches Ärzteblatt,DE,2
3,1620,Deutsches Ärzteblatt,2021,2
6,1621,Wochenblick,AT,2
3,1621,Wochenblick,2021,2
2,1622,Rubikon,DE,2
11,1622,Rubikon,2020,2
3,1623,Timeline,2021,2
2,1624,RT DE,DE,2
3,1624,RT DE,2021,2
268,1625,Vincent Racaniello - TWiV 615,2019,2
21,1626,Bundesrat,CH,2
3,1626,Bundesrat,2021,2
21,1627,tagblatt.ch,CH,2
11,1627,tagblatt.ch,2020,2
21,1628,Nau,CH,2
3,1628,Nau,2021,2
21,1629,BAG,CH,2
11,1629,BAG,2020,2
23,1630,Focus Online,BE,2
3,1630,Focus Online,2021,2
6,1631,tp - Science & Technology,AT,2
3,1631,tp - Science & Technology,2021,2
21,1632,INFOsperber,CH,2
11,1632,INFOsperber,2020,2
6,1633,Report24,AT,2
3,1633,Report24,2021,2
21,1634,In$ide Paradeplatz,CH,2
3,1634,In$ide Paradeplatz,2021,2
2,1635,ScienceFiles,DE,2
3,1635,ScienceFiles,2021,2
2,1636,corona-blog.net,DE,2
3,1636,corona-blog.net,2021,2
6,1637,RT DE,AT,2
3,1637,RT DE,2021,2
2,1638,RT DE,DE,2
3,1638,RT DE,2021,2
6,1639,Wochenblick,AT,2
3,1639,Wochenblick,2021,2
84,1640,2020 News,SE,2
3,1640,2020 News,2021,2
13,1641,RT DE,US,2
11,1641,RT DE,2020,2
2,1642,Focus Online,DE,2
3,1642,Focus Online,2021,2
6,1643,Wochenblick,AT,2
11,1643,Wochenblick,2020,2
6,1644,Report24,AT,2
3,1644,Report24,2021,2
6,1645,Wochenblick,AT,2
3,1645,Wochenblick,2021,2
2,1646,Rubikon,DE,2
3,1646,Rubikon,2021,2
6,1647,Wochenblick,AT,2
3,1647,Wochenblick,2021,2
2,1648,Rubikon,DE,2
11,1648,Rubikon,2020,2
21,1649,INFOsperber,CH,2
3,1649,INFOsperber,2021,2
2,1650,RT DE,DE,2
3,1650,RT DE,2021,2
2,1651,Rubikon,DE,2
3,1651,Rubikon,2021,2
2,1652,ARD-Mediathek,DE,2
11,1652,ARD-Mediathek,2020,2
2,1653,Epoch Times,DE,2
3,1653,Epoch Times,2021,2
2,1654,ScienceFiles,DE,2
3,1654,ScienceFiles,2021,2
21,1655,stgallen24,CH,2
3,1655,stgallen24,2021,2
6,1656,Wochenblick,AT,2
3,1656,Wochenblick,2021,2
6,1657,Wochenblick,AT,2
3,1657,Wochenblick,2021,2
2,1658,Deutsches Ärzteblatt,DE,2
11,1658,Deutsches Ärzteblatt,2020,2
2,1659,reitschuster,DE,2
3,1659,reitschuster,2021,2
2,1660,Epoch Times,DE,2
3,1660,Epoch Times,2021,2
6,1661,tp - Science & Technology,AT,2
3,1661,tp - Science & Technology,2021,2
2,1662,Epoch Times,DE,2
3,1662,Epoch Times,2021,2
21,1663,NZZ,CH,2
11,1663,NZZ,2020,2
6,1664,tp - Science & Technology,AT,2
3,1664,tp - Science & Technology,2021,2
2,1665,NachDenkSeiten,DE,2
3,1665,NachDenkSeiten,2021,2
835,1666,Unser Mitteleuropa,CL,2
3,1666,Unser Mitteleuropa,2021,2
2,1667,NachDenkSeiten,DE,2
3,1667,NachDenkSeiten,2021,2
2,1668,reitschuster,DE,2
3,1668,reitschuster,2021,2
2,1669,corona-blog.net,DE,2
3,1669,corona-blog.net,2021,2
6,1670,Wochenblick,AT,2
3,1670,Wochenblick,2021,2
6,1671,Wochenblick,AT,2
3,1671,Wochenblick,2021,2
2,1672,Die Welt,DE,2
3,1672,Die Welt,2021,2
2,1673,Die Welt,DE,2
3,1673,Die Welt,2021,2
6,1674,Wochenblick,AT,2
3,1674,Wochenblick,2021,2
21,1675,Die Ostschweiz,CH,2
11,1675,Die Ostschweiz,2020,2
2,1676,Die Welt,DE,2
3,1676,Die Welt,2021,2
3,1677,Youtube,2021,2
2,1678,Epoch Times,DE,2
3,1678,Epoch Times,2021,2
84,1679,reitschuster,SE,2
3,1679,reitschuster,2021,2
84,1680,Rubikon,SE,2
3,1680,Rubikon,2021,2
2,1681,reitschuster,DE,2
3,1681,reitschuster,2021,2
21,1682,Die Ostschweiz,CH,2
3,1682,Die Ostschweiz,2021,2
6,1683,tp - Science & Technology,AT,2
3,1683,tp - Science & Technology,2021,2
2,1684,ScienceFiles,DE,2
3,1684,ScienceFiles,2021,2
21,1685,Uncut-News,CH,2
3,1685,Uncut-News,2021,2
11,1686,Youtube,2020,2
21,1687,Die Ostschweiz,CH,2
3,1687,Die Ostschweiz,2021,2
130,1688,World Health Organization,ORG,2
11,1688,World Health Organization,2020,2
2,1689,reitschuster,DE,2
11,1689,reitschuster,2020,2
130,1690,Johns Hopkins Center for Health Security,ORG,2
11,1690,Johns Hopkins Center for Health Security,2020,2
62,1691,Jouwatch,IL,2
3,1691,Jouwatch,2021,2
2,1692,ntv,DE,2
3,1692,ntv,2021,2
694,1693,Government of India,IN,2
3,1693,Government of India,2021,2
13,1694,Ereignis,US,2
268,1694,Ereignis,2019,2
2,1695,2020 News,DE,2
3,1695,2020 News,2021,2
6,1696,tp - Science & Technology,AT,2
3,1696,tp - Science & Technology,2021,2
2,1697,reitschuster,DE,2
3,1697,reitschuster,2021,2
2,1698,RT DE,DE,2
3,1698,RT DE,2021,2
2,1699,RT DE,DE,2
11,1699,RT DE,2020,2
2,1700,ntv,DE,2
3,1700,ntv,2021,2
21,1701,infosperber,CH,2
11,1701,infosperber,2020,2
2,1702,Rubikon,DE,2
3,1702,Rubikon,2021,2
21,1703,linth24,CH,2
11,1703,linth24,2020,2
21,1704,Die Ostschweiz,CH,2
11,1704,Die Ostschweiz,2020,2
21,1705,Die Ostschweiz,CH,2
3,1705,Die Ostschweiz,2021,2
2,1706,NachDenkSeiten,DE,2
3,1706,NachDenkSeiten,2021,2
6,1707,Wochenblick,AT,2
3,1707,Wochenblick,2021,2
2,1708,reitschuster,DE,2
3,1708,reitschuster,2021,2
21,1709,Tagesanzeiger,CH,2
11,1709,Tagesanzeiger,2020,2
2,1710,Frankfurter Rundschau,DE,2
3,1710,Frankfurter Rundschau,2021,2
6,1711,Wochenblick,AT,2
11,1711,Wochenblick,2020,2
21,1712,Weltwoche daily,CH,2
3,1712,Weltwoche daily,2021,2
21,1713,Corona Transition,CH,2
3,1713,Corona Transition,2021,2
21,1714,Nau,CH,2
11,1714,Nau,2020,2
21,1715,Die Ostschweiz,CH,2
3,1715,Die Ostschweiz,2021,2
2,1716,Rubikon,DE,2
3,1716,Rubikon,2021,2
2,1717,Rubikon,DE,2
11,1717,Rubikon,2020,2
2,1718,Pharmazeutische Zeitung,DE,2
11,1718,Pharmazeutische Zeitung,2020,2
6,1719,Wochenblick,AT,2
3,1719,Wochenblick,2021,2
21,1720,Die Ostschweiz,CH,2
3,1720,Die Ostschweiz,2021,2
694,1721,RT DE,IN,2
3,1721,RT DE,2021,2
21,1722,Corona Transition,CH,2
